ID	gene.symbol.x	chebi.identifier	chebi.name	edge_db	row	gene.symbol.y	analyte1	column	analyte2	cor	p	n	p_adj	edge	chebi.name.child	chebi.id.child	identifier.rank	length.child	chebi.id.ancestor	length.ancestor	chebi.name.ancestor	edge_ancestor2	database
R-MMU-3214842	ARID5B	CHEBI:16810	2OG	ARID5B_CHEBI:16810	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-3214842	ARID5B	CHEBI:30031	SUCCA	ARID5B_CHEBI:30031	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-1169408	EIF4E2	CHEBI:456215	AMP	EIF4E2_CHEBI:456215	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-71403	ME3	CHEBI:15361	PYR	ME3_CHEBI:15361	sp|Q8BMF3|MAON_MOUSE	ME3	protein	Pyruvate	metabolite	0.313720042445858	2.2321262641322e-4	134	0.0161686522378479	ME3_Pyruvate	pyruvate	CHEBI:15361	primary	24	CHEBI:15361	24	pyruvate	ME3_Pyruvate_CHEBI:15361	Reactome
R-MMU-71403	ME3	CHEBI:15562	ISCIT	ME3_CHEBI:15562	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-71403	ME3	CHEBI:15589	MAL	ME3_CHEBI:15589	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-71403	ME3	CHEBI:16810	2OG	ME3_CHEBI:16810	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-71403	ME3	CHEBI:18012	FUMA	ME3_CHEBI:18012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-71403	ME3	CHEBI:30031	SUCCA	ME3_CHEBI:30031	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-71403	ME3	CHEBI:30769	CIT	ME3_CHEBI:30769	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-71403	ME3	CHEBI:57540	NAD+	ME3_CHEBI:57540	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-71403	ME3	CHEBI:58189	GDP	ME3_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-71403	ME3	CHEBI:58937	TDP	ME3_CHEBI:58937	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-204174	DLAT	CHEBI:15361	PYR	DLAT_CHEBI:15361	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-204174	DLAT	CHEBI:16856	GSH	DLAT_CHEBI:16856	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-204174	DLAT	CHEBI:58937	TDP	DLAT_CHEBI:58937	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-389661	DLAT	CHEBI:15361	PYR	DLAT_CHEBI:15361	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-389661	DLAT	CHEBI:16995	OX	DLAT_CHEBI:16995	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-389661	DLAT	CHEBI:29991	L-Asp	DLAT_CHEBI:29991	sp|Q8BMF4|ODP2_MOUSE	DLAT	protein	L-Aspartic acid	metabolite	-0.358709284950049	2.57771320244515e-6	163	7.5669307709924e-4	DLAT_L-Aspartic acid	L-aspartate(1−)	CHEBI:29991	primary	37	CHEBI:29991	37	L-aspartate(1-)	DLAT_L-Aspartic acid_CHEBI:29991	Reactome
R-MMU-389661	DLAT	CHEBI:57433	SARC	DLAT_CHEBI:57433	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-389661	DLAT	CHEBI:57540	NAD+	DLAT_CHEBI:57540	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-389661	DLAT	CHEBI:57844	L-Met	DLAT_CHEBI:57844	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-389661	DLAT	CHEBI:57856	AdoHcy	DLAT_CHEBI:57856	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-389661	DLAT	CHEBI:57972	L-Ala	DLAT_CHEBI:57972	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-389661	DLAT	CHEBI:58937	TDP	DLAT_CHEBI:58937	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-5362517	DLAT	CHEBI:15361	PYR	DLAT_CHEBI:15361	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-5362517	DLAT	CHEBI:17126	CAR	DLAT_CHEBI:17126	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-5362517	DLAT	CHEBI:17490	L-PCARN	DLAT_CHEBI:17490	sp|Q8BMF4|ODP2_MOUSE	DLAT	protein	Palmitoylcarnitine	metabolite	-0.287024237100392	2.0340365490567e-4	163	0.0152178978716499	DLAT_Palmitoylcarnitine	O-palmitoyl-L-carnitine	CHEBI:17490	primary	34	CHEBI:17490	34	O-palmitoyl-L-carnitine	DLAT_Palmitoylcarnitine_CHEBI:17490	Reactome
R-MMU-5362517	DLAT	CHEBI:58937	TDP	DLAT_CHEBI:58937	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-70268	DLAT	CHEBI:15361	PYR	DLAT_CHEBI:15361	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-70268	DLAT	CHEBI:15589	MAL	DLAT_CHEBI:15589	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-70268	DLAT	CHEBI:17158	MGXL	DLAT_CHEBI:17158	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-70268	DLAT	CHEBI:422	LACT	DLAT_CHEBI:422	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-70268	DLAT	CHEBI:57540	NAD+	DLAT_CHEBI:57540	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-70268	DLAT	CHEBI:57925	GSH	DLAT_CHEBI:57925	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-70268	DLAT	CHEBI:58937	TDP	DLAT_CHEBI:58937	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-6811436	RAB3GAP2	CHEBI:35366	fatty acid	RAB3GAP2_CHEBI:35366	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-6811436	RAB3GAP2	CHEBI:58189	GDP	RAB3GAP2_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-196757	SLC25A32	CHEBI:29985	L-Glu	SLC25A32_CHEBI:29985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-196757	SLC25A32	CHEBI:33384	L-Ser	SLC25A32_CHEBI:33384	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-196757	SLC25A32	CHEBI:57540	NAD+	SLC25A32_CHEBI:57540	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-5683826	CKAP4	CHEBI:16335	Ade-Rib	CKAP4_CHEBI:16335	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-5683826	CKAP4	CHEBI:72587	NAd	CKAP4_CHEBI:72587	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-76061	GTF3C4	CHEBI:61120	DNA with RNA Polymerase III Type 1 Closed Promoter	GTF3C4_CHEBI:61120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-76066	GTF3C4	CHEBI:61120	DNA with RNA Polymerase III Type 2 Closed Promoter	GTF3C4_CHEBI:61120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-1482798	HADHA	CHEBI:57560	LCFA(-)	HADHA_CHEBI:57560	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-77285	HADHA	CHEBI:57540	NAD+	HADHA_CHEBI:57540	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-77305	HADHA	CHEBI:57540	NAD+	HADHA_CHEBI:57540	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-77310	HADHA	CHEBI:57540	NAD+	HADHA_CHEBI:57540	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-77346	HADHA	CHEBI:57540	NAD+	HADHA_CHEBI:57540	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-77348	HADHA	CHEBI:57540	NAD+	HADHA_CHEBI:57540	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-77350	HADHA	CHEBI:57540	NAD+	HADHA_CHEBI:57540	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-2142789	COQ3	CHEBI:16680	AdoHcy	COQ3_CHEBI:16680	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-5223345	NIPAL1	CHEBI:32513	L-His	NIPAL1_CHEBI:32513	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-5223345	NIPAL1	CHEBI:32551	L-Lys	NIPAL1_CHEBI:32551	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-5223345	NIPAL1	CHEBI:32682	L-Arg	NIPAL1_CHEBI:32682	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-2995383	VRK2	CHEBI:17154	NAM	VRK2_CHEBI:17154	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-2995383	VRK2	CHEBI:57540	NAD+	VRK2_CHEBI:57540	sp|Q8BN21|VRK2_MOUSE	VRK2	protein	NAD	metabolite	-0.280152415431938	5.6344433337685e-4	148	0.0291123857078398	VRK2_NAD	NAD(1−)	CHEBI:57540	primary	20	CHEBI:57540	20	NAD(1-)	VRK2_NAD_CHEBI:57540	Reactome
R-MMU-428643	SLC17A5	CHEBI:15361	PYR	SLC17A5_CHEBI:15361	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-428643	SLC17A5	CHEBI:15589	MAL	SLC17A5_CHEBI:15589	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-428643	SLC17A5	CHEBI:17968	BUT	SLC17A5_CHEBI:17968	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-428643	SLC17A5	CHEBI:29985	L-Glu	SLC17A5_CHEBI:29985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-428643	SLC17A5	CHEBI:30768	C2H5COO-	SLC17A5_CHEBI:30768	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-428643	SLC17A5	CHEBI:35418	Neu5Ac	SLC17A5_CHEBI:35418	sp|Q8BN82|S17A5_MOUSE	SLC17A5	protein	N-Acetylneuraminic acid	metabolite	0.261473507723929	7.477970907459e-4	163	0.0346982050734911	SLC17A5_N-Acetylneuraminic acid	N-acetylneuraminate	CHEBI:35418	primary	25	CHEBI:35418	25	N-acetylneuraminate	SLC17A5_N-Acetylneuraminic acid_CHEBI:35418	Reactome
R-MMU-428643	SLC17A5	CHEBI:422	LACT	SLC17A5_CHEBI:422	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-1483166	ACP6	CHEBI:30879	Alcohol	ACP6_CHEBI:30879	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-1483166	ACP6	CHEBI:57540	NAD+	ACP6_CHEBI:57540	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-1483166	ACP6	CHEBI:57560	LCFA(-)	ACP6_CHEBI:57560	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-1483166	ACP6	CHEBI:57597	G3P	ACP6_CHEBI:57597	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-2514859	METAP1	CHEBI:57844	L-Met	METAP1_CHEBI:57844	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-2514859	METAP1	CHEBI:57856	AdoHcy	METAP1_CHEBI:57856	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-2514859	METAP1	CHEBI:58189	GDP	METAP1_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-1663150	SUMF2	CHEBI:57540	NAD+	SUMF2_CHEBI:57540	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-8849471	ELMO1	CHEBI:58189	GDP	ELMO1_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-5693571	ABRAXAS1	CHEBI:61120	Trimmed DNA DSB ends	ABRAXAS1_CHEBI:61120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-163680	ADIPOR2	CHEBI:456215	AMP	ADIPOR2_CHEBI:456215	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-176187	HUS1	CHEBI:61120	Persistent single-stranded DNA	HUS1_CHEBI:61120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-5685938	HUS1	CHEBI:61120	SSB-dsDNA with inter-SSA deletion	HUS1_CHEBI:61120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-3214841	KMT2C	CHEBI:57856	AdoHcy	KMT2C_CHEBI:57856	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-163680	PRKAA2	CHEBI:456215	AMP	PRKAA2_CHEBI:456215	sp|Q8BRK8|AAPK2_MOUSE	PRKAA2	protein	Adenosine 5'-monophosphate	metabolite	-0.306707609010106	6.83234831049262e-5	163	0.00739699217464245	PRKAA2_Adenosine 5'-monophosphate	adenosine 5'-monophosphate(2−)	CHEBI:456215	primary	21	CHEBI:456215	21	adenosine 5'-monophosphate(2-)	PRKAA2_Adenosine 5'-monophosphate_CHEBI:456215	Reactome
R-MMU-200425	PRKAA2	CHEBI:17126	CAR	PRKAA2_CHEBI:17126	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-200425	PRKAA2	CHEBI:17490	L-PCARN	PRKAA2_CHEBI:17490	sp|Q8BRK8|AAPK2_MOUSE	PRKAA2	protein	Palmitoylcarnitine	metabolite	-0.251485989965501	0.00120263562133149	163	0.0463585573511016	PRKAA2_Palmitoylcarnitine	O-palmitoyl-L-carnitine	CHEBI:17490	primary	34	CHEBI:17490	34	O-palmitoyl-L-carnitine	PRKAA2_Palmitoylcarnitine_CHEBI:17490	Reactome
R-MMU-200425	PRKAA2	CHEBI:30769	CIT	PRKAA2_CHEBI:30769	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-380972	PRKAA2	CHEBI:456215	AMP	PRKAA2_CHEBI:456215	sp|Q8BRK8|AAPK2_MOUSE	PRKAA2	protein	Adenosine 5'-monophosphate	metabolite	-0.306707609010106	6.83234831049262e-5	163	0.00739699217464245	PRKAA2_Adenosine 5'-monophosphate	adenosine 5'-monophosphate(2−)	CHEBI:456215	primary	21	CHEBI:456215	21	adenosine 5'-monophosphate(2-)	PRKAA2_Adenosine 5'-monophosphate_CHEBI:456215	Reactome
R-MMU-380972	PRKAA2	CHEBI:58189	GDP	PRKAA2_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-975578	MAN2A2	CHEBI:2181	L-fucose	MAN2A2_CHEBI:2181	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-975578	MAN2A2	CHEBI:58189	GDP	MAN2A2_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-975578	MAN2A2	CHEBI:58343	PAP	MAN2A2_CHEBI:58343	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-9668328	CC2D1B	CHEBI:58189	GDP	CC2D1B_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-75109	AGMO	CHEBI:15375	BH2	AGMO_CHEBI:15375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-75109	AGMO	CHEBI:57597	G3P	AGMO_CHEBI:57597	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-9840309	CPTP	CHEBI:66914	UDP-Gal	CPTP_CHEBI:66914	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-166208	RPS6KB1	CHEBI:58189	GDP	RPS6KB1_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-3214858	PBRM1	CHEBI:57856	AdoHcy	PBRM1_CHEBI:57856	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-181429	PPFIA2	CHEBI:350546	5HT	PPFIA2_CHEBI:350546	sp|Q8BSS9|LIPA2_MOUSE	PPFIA2	protein	Serotonin	metabolite	0.249105600680931	0.00134316195917328	163	0.0494930055457255	PPFIA2_Serotonin	serotonin(1+)	CHEBI:350546	primary	13	CHEBI:350546	13	serotonin(1+)	PPFIA2_Serotonin_CHEBI:350546	Reactome
R-MMU-181430	PPFIA2	CHEBI:72587	NAd	PPFIA2_CHEBI:72587	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-210500	PPFIA2	CHEBI:29985	L-Glu	PPFIA2_CHEBI:29985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-5578775	ASPH	CHEBI:57540	NAD+	ASPH_CHEBI:57540	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-429947	CNOT4	CHEBI:456215	AMP	CNOT4_CHEBI:456215	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-109704	PIK3CB	CHEBI:61120	Unmethylated CpG DNA	PIK3CB_CHEBI:61120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-114604	PIK3CB	CHEBI:58189	GDP	PIK3CB_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-186763	PIK3CB	CHEBI:58189	GDP	PIK3CB_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-210993	PIK3CB	CHEBI:58189	GDP	PIK3CB_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-2424491	PIK3CB	CHEBI:58189	GDP	PIK3CB_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-170822	NUP54	CHEBI:17925	Glc	NUP54_CHEBI:17925	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-170822	NUP54	CHEBI:57634	Fru(6)P	NUP54_CHEBI:57634	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-5223345	TUSC3	CHEBI:32513	L-His	TUSC3_CHEBI:32513	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-5223345	TUSC3	CHEBI:32551	L-Lys	TUSC3_CHEBI:32551	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-5223345	TUSC3	CHEBI:32682	L-Arg	TUSC3_CHEBI:32682	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-429958	EXOSC6	CHEBI:456215	AMP	EXOSC6_CHEBI:456215	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-429958	EXOSC6	CHEBI:60377	CMP	EXOSC6_CHEBI:60377	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-9013420	PAK4	CHEBI:58189	GDP	PAK4_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-9013424	PAK4	CHEBI:58189	GDP	PAK4_CHEBI:58189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-71240	KYAT1	CHEBI:15361	PYR	KYAT1_CHEBI:15361	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-71240	KYAT1	CHEBI:16810	2OG	KYAT1_CHEBI:16810	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-71240	KYAT1	CHEBI:29985	L-Glu	KYAT1_CHEBI:29985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-71240	KYAT1	CHEBI:32513	L-His	KYAT1_CHEBI:32513	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-71240	KYAT1	CHEBI:57427	L-Leu	KYAT1_CHEBI:57427	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-71240	KYAT1	CHEBI:57762	L-Val	KYAT1_CHEBI:57762	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-71240	KYAT1	CHEBI:57844	L-Met	KYAT1_CHEBI:57844	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-71240	KYAT1	CHEBI:57912	L-Trp	KYAT1_CHEBI:57912	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-71240	KYAT1	CHEBI:57972	L-Ala	KYAT1_CHEBI:57972	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
R-MMU-71240	KYAT1	CHEBI:58045	L-Ile	KYAT1_CHEBI:58045	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reactome
