gene.symbol.x	ID	chebi.name	chebi.identifier	edge_db	row	gene.symbol.y	analyte1	column	analyte2	cor	p	n	p_adj	edge	chebi.name.child	chebi.id.child	identifier.rank	length.child	chebi.id.ancestor	length.ancestor	chebi.name.ancestor	edge_ancestor2	database
WRNIP1	RHEA:13065	ADP	CHEBI:456216	WRNIP1_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
SRPK1	RHEA:17989	ADP	CHEBI:456216	SRPK1_CHEBI:456216	sp|O70551|SRPK1_MOUSE	SRPK1	protein	Adenosine 5'-diphosphate sodium salt	metabolite	-0.27878261182809583	3.1386711728154104e-4	163	0.00293606319122761	SRPK1_Adenosine 5'-diphosphate sodium salt	ADP(3−)	CHEBI:456216	primary	21	CHEBI:456216	21	ADP(3-)	SRPK1_Adenosine 5'-diphosphate sodium salt_CHEBI:456216	Rhea
SRPK1	RHEA:46608	ADP	CHEBI:456216	SRPK1_CHEBI:456216	sp|O70551|SRPK1_MOUSE	SRPK1	protein	Adenosine 5'-diphosphate sodium salt	metabolite	-0.27878261182809583	3.1386711728154104e-4	163	0.00293606319122761	SRPK1_Adenosine 5'-diphosphate sodium salt	ADP(3−)	CHEBI:456216	primary	21	CHEBI:456216	21	ADP(3-)	SRPK1_Adenosine 5'-diphosphate sodium salt_CHEBI:456216	Rhea
GPX7	RHEA:16833	glutathione	CHEBI:57925	GPX7_CHEBI:57925	sp|Q99LJ6|GPX7_MOUSE	GPX7	protein	L-Glutathione reduced	metabolite	-0.4629288578469654	4.910096773613759e-10	163	3.2109905083366624e-8	GPX7_L-Glutathione reduced	glutathionate(1−)	CHEBI:57925	primary	12	CHEBI:57925	12	glutathionate(1-)	GPX7_L-Glutathione reduced_CHEBI:57925	Rhea
GPX7	RHEA:16833	glutathione disulfide	CHEBI:58297	GPX7_CHEBI:58297	sp|Q99LJ6|GPX7_MOUSE	GPX7	protein	Oxidised glutathione	metabolite	-0.5522118459643502	2.1538326677728037e-14	163	4.2736640006329035e-12	GPX7_Oxidised glutathione	glutathione disulfide(2−)	CHEBI:58297	primary	12	CHEBI:58297	12	glutathione disulfide(2-)	GPX7_Oxidised glutathione _CHEBI:58297	Rhea
ADO	RHEA:14409	hypotaurine	CHEBI:57853	ADO_CHEBI:57853	sp|Q6PDY2|AEDO_MOUSE	ADO	protein	Hypotaurine	metabolite	0.2272051815290904	0.0035377665849734	163	0.02070923054275208	ADO_Hypotaurine	hypotaurine zwitterion	CHEBI:57853	primary	12	CHEBI:57853	12	hypotaurine zwitterion	ADO_Hypotaurine_CHEBI:57853	Rhea
CDK5RAP1	RHEA:37067	L-methionine	CHEBI:57844	CDK5RAP1_CHEBI:57844	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PNKP	RHEA:15669	ADP	CHEBI:456216	PNKP_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
NMNAT3	RHEA:21360	NAD(+)	CHEBI:57540	NMNAT3_CHEBI:57540	sp|Q99JR6|NMNA3_MOUSE	NMNAT3	protein	NAD	metabolite	0.25080438104604036	0.00124143293981626	163	0.00897171870744437	NMNAT3_NAD	NAD(1−)	CHEBI:57540	primary	20	CHEBI:57540	20	NAD(1-)	NMNAT3_NAD_CHEBI:57540	Rhea
PCYT2	RHEA:24592	phosphoethanolamine	CHEBI:58190	PCYT2_CHEBI:58190	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PCYT2	RHEA:24592	CDP-ethanolamine	CHEBI:57876	PCYT2_CHEBI:57876	sp|Q922E4|PCY2_MOUSE	PCYT2	protein	CDP-ethanolamine	metabolite	0.5479594971501364	3.7303493627405266e-14	163	6.961473556126772e-12	PCYT2_CDP-ethanolamine	CDP-ethanolamine(1−)	CHEBI:57876	primary	20	CHEBI:57876	20	CDP-ethanolamine(1-)	PCYT2_CDP-ethanolamine_CHEBI:57876	Rhea
PAFAH2	RHEA:41700	glutarate	CHEBI:30921	PAFAH2_CHEBI:30921	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PAFAH2	RHEA:41696	succinate	CHEBI:30031	PAFAH2_CHEBI:30031	sp|Q8VDG7|PAFA2_MOUSE	PAFAH2	protein	Succinate	metabolite	0.24206466435794255	0.00185118780379056	163	0.01236222139366776	PAFAH2_Succinate	succinate(2−)	CHEBI:30031	primary	25	CHEBI:30031	25	succinate(2-)	PAFAH2_Succinate_CHEBI:30031	Rhea
PAFAH2	RHEA:41692	butanoate	CHEBI:17968	PAFAH2_CHEBI:17968	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PAFAH2	RHEA:41688	propanoate	CHEBI:17272	PAFAH2_CHEBI:17272	sp|Q8VDG7|PAFA2_MOUSE	PAFAH2	protein	propionate	metabolite	0.2339842490274583	0.00264565131827021	163	0.01643242586630514	PAFAH2_propionate	propionate	CHEBI:17272	primary	26	CHEBI:17272	26	propionate	PAFAH2_propionate_CHEBI:17272	Rhea
PIK3R4	RHEA:17989	ADP	CHEBI:456216	PIK3R4_CHEBI:456216	sp|Q8VD65|PI3R4_MOUSE	PIK3R4	protein	Adenosine 5'-diphosphate sodium salt	metabolite	-0.293882214739961	1.403276642186757e-4	163	0.0015107797028214001	PIK3R4_Adenosine 5'-diphosphate sodium salt	ADP(3−)	CHEBI:456216	primary	21	CHEBI:456216	21	ADP(3-)	PIK3R4_Adenosine 5'-diphosphate sodium salt_CHEBI:456216	Rhea
PIK3R4	RHEA:46608	ADP	CHEBI:456216	PIK3R4_CHEBI:456216	sp|Q8VD65|PI3R4_MOUSE	PIK3R4	protein	Adenosine 5'-diphosphate sodium salt	metabolite	-0.293882214739961	1.403276642186757e-4	163	0.0015107797028214001	PIK3R4_Adenosine 5'-diphosphate sodium salt	ADP(3−)	CHEBI:456216	primary	21	CHEBI:456216	21	ADP(3-)	PIK3R4_Adenosine 5'-diphosphate sodium salt_CHEBI:456216	Rhea
SEPHS2	RHEA:18737	AMP	CHEBI:456215	SEPHS2_CHEBI:456215	sp|P97364|SPS2_MOUSE	SEPHS2	protein	Adenosine 5'-monophosphate	metabolite	0.48397762589875176	5.948797010546514e-11	163	4.978873152416869e-9	SEPHS2_Adenosine 5'-monophosphate	adenosine 5'-monophosphate(2−)	CHEBI:456215	primary	21	CHEBI:456215	21	adenosine 5'-monophosphate(2-)	SEPHS2_Adenosine 5'-monophosphate _CHEBI:456215	Rhea
MAP3K5	RHEA:17989	ADP	CHEBI:456216	MAP3K5_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
MAP3K5	RHEA:46608	ADP	CHEBI:456216	MAP3K5_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
MGLL	RHEA:44316	dodecanoate	CHEBI:18262	MGLL_CHEBI:18262	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
MGLL	RHEA:44312	tetradecanoate	CHEBI:30807	MGLL_CHEBI:30807	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
MGLL	RHEA:39963	hexadecanoate	CHEBI:7896	MGLL_CHEBI:7896	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
MGLL	RHEA:38487	(9Z)-octadecenoate	CHEBI:30823	MGLL_CHEBI:30823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
MGLL	RHEA:38491	(9Z)-octadecenoate	CHEBI:30823	MGLL_CHEBI:30823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
MGLL	RHEA:44732	(9Z,12Z)-octadecadienoate	CHEBI:30245	MGLL_CHEBI:30245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
MGLL	RHEA:48428	(9Z,12Z)-octadecadienoate	CHEBI:30245	MGLL_CHEBI:30245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
MGLL	RHEA:39955	(9Z)-octadecenoate	CHEBI:30823	MGLL_CHEBI:30823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
MGLL	RHEA:39959	hexadecanoate	CHEBI:7896	MGLL_CHEBI:7896	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
MGLL	RHEA:38363	octadecanoate	CHEBI:25629	MGLL_CHEBI:25629	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
MTR	RHEA:11172	L-methionine	CHEBI:57844	MTR_CHEBI:57844	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
HSD17B10	RHEA:22432	NAD(+)	CHEBI:57540	HSD17B10_CHEBI:57540	tr|A2AFQ2|A2AFQ2_MOUSE	HSD17B10	protein	NAD	metabolite	0.5177233463946355	1.4725998198628076e-12	163	1.879267189682465e-10	HSD17B10_NAD	NAD(1−)	CHEBI:57540	primary	20	CHEBI:57540	20	NAD(1-)	HSD17B10_NAD_CHEBI:57540	Rhea
HSD17B10	RHEA:13281	NAD(+)	CHEBI:57540	HSD17B10_CHEBI:57540	tr|A2AFQ2|A2AFQ2_MOUSE	HSD17B10	protein	NAD	metabolite	0.5177233463946355	1.4725998198628076e-12	163	1.879267189682465e-10	HSD17B10_NAD	NAD(1−)	CHEBI:57540	primary	20	CHEBI:57540	20	NAD(1-)	HSD17B10_NAD_CHEBI:57540	Rhea
HSD17B10	RHEA:14929	NAD(+)	CHEBI:57540	HSD17B10_CHEBI:57540	tr|A2AFQ2|A2AFQ2_MOUSE	HSD17B10	protein	NAD	metabolite	0.5177233463946355	1.4725998198628076e-12	163	1.879267189682465e-10	HSD17B10_NAD	NAD(1−)	CHEBI:57540	primary	20	CHEBI:57540	20	NAD(1-)	HSD17B10_NAD_CHEBI:57540	Rhea
HSD17B10	RHEA:42004	NAD(+)	CHEBI:57540	HSD17B10_CHEBI:57540	tr|A2AFQ2|A2AFQ2_MOUSE	HSD17B10	protein	NAD	metabolite	0.5177233463946355	1.4725998198628076e-12	163	1.879267189682465e-10	HSD17B10_NAD	NAD(1−)	CHEBI:57540	primary	20	CHEBI:57540	20	NAD(1-)	HSD17B10_NAD_CHEBI:57540	Rhea
HSD17B10	RHEA:24612	NAD(+)	CHEBI:57540	HSD17B10_CHEBI:57540	tr|A2AFQ2|A2AFQ2_MOUSE	HSD17B10	protein	NAD	metabolite	0.5177233463946355	1.4725998198628076e-12	163	1.879267189682465e-10	HSD17B10_NAD	NAD(1−)	CHEBI:57540	primary	20	CHEBI:57540	20	NAD(1-)	HSD17B10_NAD_CHEBI:57540	Rhea
HSD17B10	RHEA:19409	NAD(+)	CHEBI:57540	HSD17B10_CHEBI:57540	tr|A2AFQ2|A2AFQ2_MOUSE	HSD17B10	protein	NAD	metabolite	0.5177233463946355	1.4725998198628076e-12	163	1.879267189682465e-10	HSD17B10_NAD	NAD(1−)	CHEBI:57540	primary	20	CHEBI:57540	20	NAD(1-)	HSD17B10_NAD_CHEBI:57540	Rhea
HSD17B10	RHEA:30799	NAD(+)	CHEBI:57540	HSD17B10_CHEBI:57540	tr|A2AFQ2|A2AFQ2_MOUSE	HSD17B10	protein	NAD	metabolite	0.5177233463946355	1.4725998198628076e-12	163	1.879267189682465e-10	HSD17B10_NAD	NAD(1−)	CHEBI:57540	primary	20	CHEBI:57540	20	NAD(1-)	HSD17B10_NAD_CHEBI:57540	Rhea
HSD17B10	RHEA:31195	NAD(+)	CHEBI:57540	HSD17B10_CHEBI:57540	tr|A2AFQ2|A2AFQ2_MOUSE	HSD17B10	protein	NAD	metabolite	0.5177233463946355	1.4725998198628076e-12	163	1.879267189682465e-10	HSD17B10_NAD	NAD(1−)	CHEBI:57540	primary	20	CHEBI:57540	20	NAD(1-)	HSD17B10_NAD_CHEBI:57540	Rhea
HSD17B10	RHEA:31159	NAD(+)	CHEBI:57540	HSD17B10_CHEBI:57540	tr|A2AFQ2|A2AFQ2_MOUSE	HSD17B10	protein	NAD	metabolite	0.5177233463946355	1.4725998198628076e-12	163	1.879267189682465e-10	HSD17B10_NAD	NAD(1−)	CHEBI:57540	primary	20	CHEBI:57540	20	NAD(1-)	HSD17B10_NAD_CHEBI:57540	Rhea
HSD17B10	RHEA:41992	NAD(+)	CHEBI:57540	HSD17B10_CHEBI:57540	tr|A2AFQ2|A2AFQ2_MOUSE	HSD17B10	protein	NAD	metabolite	0.5177233463946355	1.4725998198628076e-12	163	1.879267189682465e-10	HSD17B10_NAD	NAD(1−)	CHEBI:57540	primary	20	CHEBI:57540	20	NAD(1-)	HSD17B10_NAD_CHEBI:57540	Rhea
HSD17B10	RHEA:42008	NAD(+)	CHEBI:57540	HSD17B10_CHEBI:57540	tr|A2AFQ2|A2AFQ2_MOUSE	HSD17B10	protein	NAD	metabolite	0.5177233463946355	1.4725998198628076e-12	163	1.879267189682465e-10	HSD17B10_NAD	NAD(1−)	CHEBI:57540	primary	20	CHEBI:57540	20	NAD(1-)	HSD17B10_NAD_CHEBI:57540	Rhea
HSD17B10	RHEA:41980	NAD(+)	CHEBI:57540	HSD17B10_CHEBI:57540	tr|A2AFQ2|A2AFQ2_MOUSE	HSD17B10	protein	NAD	metabolite	0.5177233463946355	1.4725998198628076e-12	163	1.879267189682465e-10	HSD17B10_NAD	NAD(1−)	CHEBI:57540	primary	20	CHEBI:57540	20	NAD(1-)	HSD17B10_NAD_CHEBI:57540	Rhea
HSD17B10	RHEA:42016	NAD(+)	CHEBI:57540	HSD17B10_CHEBI:57540	tr|A2AFQ2|A2AFQ2_MOUSE	HSD17B10	protein	NAD	metabolite	0.5177233463946355	1.4725998198628076e-12	163	1.879267189682465e-10	HSD17B10_NAD	NAD(1−)	CHEBI:57540	primary	20	CHEBI:57540	20	NAD(1-)	HSD17B10_NAD_CHEBI:57540	Rhea
HSD17B10	RHEA:42020	NAD(+)	CHEBI:57540	HSD17B10_CHEBI:57540	tr|A2AFQ2|A2AFQ2_MOUSE	HSD17B10	protein	NAD	metabolite	0.5177233463946355	1.4725998198628076e-12	163	1.879267189682465e-10	HSD17B10_NAD	NAD(1−)	CHEBI:57540	primary	20	CHEBI:57540	20	NAD(1-)	HSD17B10_NAD_CHEBI:57540	Rhea
HSD17B10	RHEA:42012	NAD(+)	CHEBI:57540	HSD17B10_CHEBI:57540	tr|A2AFQ2|A2AFQ2_MOUSE	HSD17B10	protein	NAD	metabolite	0.5177233463946355	1.4725998198628076e-12	163	1.879267189682465e-10	HSD17B10_NAD	NAD(1−)	CHEBI:57540	primary	20	CHEBI:57540	20	NAD(1-)	HSD17B10_NAD_CHEBI:57540	Rhea
HSD17B10	RHEA:42036	NAD(+)	CHEBI:57540	HSD17B10_CHEBI:57540	tr|A2AFQ2|A2AFQ2_MOUSE	HSD17B10	protein	NAD	metabolite	0.5177233463946355	1.4725998198628076e-12	163	1.879267189682465e-10	HSD17B10_NAD	NAD(1−)	CHEBI:57540	primary	20	CHEBI:57540	20	NAD(1-)	HSD17B10_NAD_CHEBI:57540	Rhea
HSD17B10	RHEA:42028	NAD(+)	CHEBI:57540	HSD17B10_CHEBI:57540	tr|A2AFQ2|A2AFQ2_MOUSE	HSD17B10	protein	NAD	metabolite	0.5177233463946355	1.4725998198628076e-12	163	1.879267189682465e-10	HSD17B10_NAD	NAD(1−)	CHEBI:57540	primary	20	CHEBI:57540	20	NAD(1-)	HSD17B10_NAD_CHEBI:57540	Rhea
HSD17B10	RHEA:42024	NAD(+)	CHEBI:57540	HSD17B10_CHEBI:57540	tr|A2AFQ2|A2AFQ2_MOUSE	HSD17B10	protein	NAD	metabolite	0.5177233463946355	1.4725998198628076e-12	163	1.879267189682465e-10	HSD17B10_NAD	NAD(1−)	CHEBI:57540	primary	20	CHEBI:57540	20	NAD(1-)	HSD17B10_NAD_CHEBI:57540	Rhea
MGST2	RHEA:16437	glutathione	CHEBI:57925	MGST2_CHEBI:57925	sp|A2RST1|MGST2_MOUSE	MGST2	protein	L-Glutathione reduced	metabolite	-0.27162155981977115	0.0015636604289877	133	0.01079680026775178	MGST2_L-Glutathione reduced	glutathionate(1−)	CHEBI:57925	primary	12	CHEBI:57925	12	glutathionate(1-)	MGST2_L-Glutathione reduced_CHEBI:57925	Rhea
MGST2	RHEA:51220	glutathione	CHEBI:57925	MGST2_CHEBI:57925	sp|A2RST1|MGST2_MOUSE	MGST2	protein	L-Glutathione reduced	metabolite	-0.27162155981977115	0.0015636604289877	133	0.01079680026775178	MGST2_L-Glutathione reduced	glutathionate(1−)	CHEBI:57925	primary	12	CHEBI:57925	12	glutathionate(1-)	MGST2_L-Glutathione reduced_CHEBI:57925	Rhea
MGST2	RHEA:17617	glutathione	CHEBI:57925	MGST2_CHEBI:57925	sp|A2RST1|MGST2_MOUSE	MGST2	protein	L-Glutathione reduced	metabolite	-0.27162155981977115	0.0015636604289877	133	0.01079680026775178	MGST2_L-Glutathione reduced	glutathionate(1−)	CHEBI:57925	primary	12	CHEBI:57925	12	glutathionate(1-)	MGST2_L-Glutathione reduced_CHEBI:57925	Rhea
MGST2	RHEA:48620	glutathione	CHEBI:57925	MGST2_CHEBI:57925	sp|A2RST1|MGST2_MOUSE	MGST2	protein	L-Glutathione reduced	metabolite	-0.27162155981977115	0.0015636604289877	133	0.01079680026775178	MGST2_L-Glutathione reduced	glutathionate(1−)	CHEBI:57925	primary	12	CHEBI:57925	12	glutathionate(1-)	MGST2_L-Glutathione reduced_CHEBI:57925	Rhea
MGST2	RHEA:48620	glutathione disulfide	CHEBI:58297	MGST2_CHEBI:58297	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PIP5K1A	RHEA:14425	ADP	CHEBI:456216	PIP5K1A_CHEBI:456216	sp|P70182-3|PI51A_MOUSE	PIP5K1A	protein	Adenosine 5'-diphosphate sodium salt	metabolite	-0.31130617824398393	5.2350270881129646e-5	163	6.664316549855437e-4	PIP5K1A_Adenosine 5'-diphosphate sodium salt	ADP(3−)	CHEBI:456216	primary	21	CHEBI:456216	21	ADP(3-)	PIP5K1A_Adenosine 5'-diphosphate sodium salt_CHEBI:456216	Rhea
PIP5K1A	RHEA:40363	ADP	CHEBI:456216	PIP5K1A_CHEBI:456216	sp|P70182-3|PI51A_MOUSE	PIP5K1A	protein	Adenosine 5'-diphosphate sodium salt	metabolite	-0.31130617824398393	5.2350270881129646e-5	163	6.664316549855437e-4	PIP5K1A_Adenosine 5'-diphosphate sodium salt	ADP(3−)	CHEBI:456216	primary	21	CHEBI:456216	21	ADP(3-)	PIP5K1A_Adenosine 5'-diphosphate sodium salt_CHEBI:456216	Rhea
PIP5K1A	RHEA:65356	ADP	CHEBI:456216	PIP5K1A_CHEBI:456216	sp|P70182-3|PI51A_MOUSE	PIP5K1A	protein	Adenosine 5'-diphosphate sodium salt	metabolite	-0.31130617824398393	5.2350270881129646e-5	163	6.664316549855437e-4	PIP5K1A_Adenosine 5'-diphosphate sodium salt	ADP(3−)	CHEBI:456216	primary	21	CHEBI:456216	21	ADP(3-)	PIP5K1A_Adenosine 5'-diphosphate sodium salt_CHEBI:456216	Rhea
PIP5K1A	RHEA:40367	ADP	CHEBI:456216	PIP5K1A_CHEBI:456216	sp|P70182-3|PI51A_MOUSE	PIP5K1A	protein	Adenosine 5'-diphosphate sodium salt	metabolite	-0.31130617824398393	5.2350270881129646e-5	163	6.664316549855437e-4	PIP5K1A_Adenosine 5'-diphosphate sodium salt	ADP(3−)	CHEBI:456216	primary	21	CHEBI:456216	21	ADP(3-)	PIP5K1A_Adenosine 5'-diphosphate sodium salt_CHEBI:456216	Rhea
PIP5K1A	RHEA:40379	ADP	CHEBI:456216	PIP5K1A_CHEBI:456216	sp|P70182-3|PI51A_MOUSE	PIP5K1A	protein	Adenosine 5'-diphosphate sodium salt	metabolite	-0.31130617824398393	5.2350270881129646e-5	163	6.664316549855437e-4	PIP5K1A_Adenosine 5'-diphosphate sodium salt	ADP(3−)	CHEBI:456216	primary	21	CHEBI:456216	21	ADP(3-)	PIP5K1A_Adenosine 5'-diphosphate sodium salt_CHEBI:456216	Rhea
PIP5K1A	RHEA:40383	ADP	CHEBI:456216	PIP5K1A_CHEBI:456216	sp|P70182-3|PI51A_MOUSE	PIP5K1A	protein	Adenosine 5'-diphosphate sodium salt	metabolite	-0.31130617824398393	5.2350270881129646e-5	163	6.664316549855437e-4	PIP5K1A_Adenosine 5'-diphosphate sodium salt	ADP(3−)	CHEBI:456216	primary	21	CHEBI:456216	21	ADP(3-)	PIP5K1A_Adenosine 5'-diphosphate sodium salt_CHEBI:456216	Rhea
PIP5K1A	RHEA:40375	ADP	CHEBI:456216	PIP5K1A_CHEBI:456216	sp|P70182-3|PI51A_MOUSE	PIP5K1A	protein	Adenosine 5'-diphosphate sodium salt	metabolite	-0.31130617824398393	5.2350270881129646e-5	163	6.664316549855437e-4	PIP5K1A_Adenosine 5'-diphosphate sodium salt	ADP(3−)	CHEBI:456216	primary	21	CHEBI:456216	21	ADP(3-)	PIP5K1A_Adenosine 5'-diphosphate sodium salt_CHEBI:456216	Rhea
PIP5K1A	RHEA:40387	ADP	CHEBI:456216	PIP5K1A_CHEBI:456216	sp|P70182-3|PI51A_MOUSE	PIP5K1A	protein	Adenosine 5'-diphosphate sodium salt	metabolite	-0.31130617824398393	5.2350270881129646e-5	163	6.664316549855437e-4	PIP5K1A_Adenosine 5'-diphosphate sodium salt	ADP(3−)	CHEBI:456216	primary	21	CHEBI:456216	21	ADP(3-)	PIP5K1A_Adenosine 5'-diphosphate sodium salt_CHEBI:456216	Rhea
ABCA3	RHEA:66272	ADP	CHEBI:456216	ABCA3_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ABCA3	RHEA:66340	ADP	CHEBI:456216	ABCA3_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ABCA3	RHEA:39051	ADP	CHEBI:456216	ABCA3_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ABCA3	RHEA:66344	ADP	CHEBI:456216	ABCA3_CHEBI:456216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
MAP3K3	RHEA:17989	ADP	CHEBI:456216	MAP3K3_CHEBI:456216	sp|Q61084|M3K3_MOUSE	MAP3K3	protein	Adenosine 5'-diphosphate sodium salt	metabolite	-0.2648610837661967	6.337949553003597e-4	163	0.00521301977372393	MAP3K3_Adenosine 5'-diphosphate sodium salt	ADP(3−)	CHEBI:456216	primary	21	CHEBI:456216	21	ADP(3-)	MAP3K3_Adenosine 5'-diphosphate sodium salt_CHEBI:456216	Rhea
MAP3K3	RHEA:46608	ADP	CHEBI:456216	MAP3K3_CHEBI:456216	sp|Q61084|M3K3_MOUSE	MAP3K3	protein	Adenosine 5'-diphosphate sodium salt	metabolite	-0.2648610837661967	6.337949553003597e-4	163	0.00521301977372393	MAP3K3_Adenosine 5'-diphosphate sodium salt	ADP(3−)	CHEBI:456216	primary	21	CHEBI:456216	21	ADP(3-)	MAP3K3_Adenosine 5'-diphosphate sodium salt_CHEBI:456216	Rhea
ACO2	RHEA:10336	citrate	CHEBI:16947	ACO2_CHEBI:16947	sp|Q99KI0|ACON_MOUSE	ACO2	protein	Citrate/isocitrate	metabolite	0.29403802164096265	1.391339474912101e-4	163	0.00150049887914182	ACO2_Citrate/isocitrate	citrate(3−)	CHEBI:16947	primary	24	CHEBI:16947	24	citrate(3-)	ACO2_Citrate/isocitrate_CHEBI:16947	Rhea
ACO2	RHEA:10336	D-threo-isocitrate	CHEBI:15562	ACO2_CHEBI:15562	sp|Q99KI0|ACON_MOUSE	ACO2	protein	Citrate/isocitrate	metabolite	0.29403802164096265	1.391339474912101e-4	163	0.00150049887914182	ACO2_Citrate/isocitrate	D-threo-isocitrate(3−)	CHEBI:15562	primary	24	CHEBI:15562	24	D-threo-isocitrate(3-)	ACO2_Citrate/isocitrate_CHEBI:15562	Rhea
SLC29A1	RHEA:75343	adenosine	CHEBI:16335	SLC29A1_CHEBI:16335	sp|Q9JIM1|S29A1_MOUSE	SLC29A1	protein	Adenosine	metabolite	0.24682490687458017	0.00149172319900348	163	0.0103959059633814	SLC29A1_Adenosine	adenosine	CHEBI:16335	primary	52	CHEBI:16335	52	adenosine	SLC29A1_Adenosine_CHEBI:16335	Rhea
SLC29A1	RHEA:75375	inosine	CHEBI:17596	SLC29A1_CHEBI:17596	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
SLC29A1	RHEA:71519	uridine	CHEBI:16704	SLC29A1_CHEBI:16704	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
SLC29A1	RHEA:75363	thymidine	CHEBI:17748	SLC29A1_CHEBI:17748	sp|Q9JIM1|S29A1_MOUSE	SLC29A1	protein	Thymidine	metabolite	0.20151447476453616	0.00989484596729317	163	0.04628458292158315	SLC29A1_Thymidine	thymidine	CHEBI:17748	primary	46	CHEBI:17748	46	thymidine	SLC29A1_Thymidine_CHEBI:17748	Rhea
SLC29A1	RHEA:75367	cytidine	CHEBI:17562	SLC29A1_CHEBI:17562	sp|Q9JIM1|S29A1_MOUSE	SLC29A1	protein	Cytidine	metabolite	0.22705727618910956	0.00355994375013191	163	0.02081268933737606	SLC29A1_Cytidine	cytidine	CHEBI:17562	primary	45	CHEBI:17562	45	cytidine	SLC29A1_Cytidine_CHEBI:17562	Rhea
SLC29A1	RHEA:71523	adenine	CHEBI:16708	SLC29A1_CHEBI:16708	sp|Q9JIM1|S29A1_MOUSE	SLC29A1	protein	Adenine	metabolite	0.30832528486348887	6.22449366813882e-5	163	7.696634042792425e-4	SLC29A1_Adenine	adenine	CHEBI:16708	primary	34	CHEBI:16708	34	adenine	SLC29A1_Adenine_CHEBI:16708	Rhea
SLC29A1	RHEA:71531	guanine	CHEBI:16235	SLC29A1_CHEBI:16235	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
SLC29A1	RHEA:71527	thymine	CHEBI:17821	SLC29A1_CHEBI:17821	sp|Q9JIM1|S29A1_MOUSE	SLC29A1	protein	Thymine	metabolite	0.20999207707527137	0.00713594326566369	163	0.03593747287818038	SLC29A1_Thymine	thymine	CHEBI:17821	primary	27	CHEBI:17821	27	thymine	SLC29A1_Thymine_CHEBI:17821	Rhea
SLC29A1	RHEA:69404	uracil	CHEBI:17568	SLC29A1_CHEBI:17568	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
